id,size
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s290.m4s,564000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s291.m4s,495000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s292.m4s,499000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s293.m4s,574000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s294.m4s,603000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s295.m4s,448000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s296.m4s,594000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s297.m4s,306000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s298.m4s,539000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s299.m4s,766000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s300.m4s,134000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s301.m4s,694000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s302.m4s,646000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s303.m4s,909000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s304.m4s,967000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s306.m4s,782000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s307.m4s,529000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s308.m4s,705000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s309.m4s,818000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s310.m4s,519000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s311.m4s,638000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s312.m4s,660000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s313.m4s,774000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s314.m4s,780000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s315.m4s,771000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s316.m4s,696000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s317.m4s,516000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s318.m4s,672000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s319.m4s,796000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s320.m4s,493000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s321.m4s,838000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s322.m4s,693000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s323.m4s,353000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s324.m4s,405000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s325.m4s,527000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s326.m4s,713000.0
